id_cliente,edad,genero,region,num_compras,ticket_promedio,categoria_principal,canal_preferido,dias_ultima_compra,meses_cliente,satisfaccion,programa_fidelidad,pct_descuento_usado,gasto_anual,cliente_activo,segmento_cliente
CLI-01093,39,M,Metropolitana,10,35300.0,Ropa,App móvil,180,23.0,,1,32.4,471500.0,1,Recurrente
CLI-01094,38,M,Biobío,7,86600.0,Electrónica,App móvil,89,49.0,8.0,0,32.4,582600.0,0,Recurrente
CLI-01095,23,No especifica,Valparaíso,6,190700.0,Hogar,Online,3,51.0,7.0,0,66.5,1057300.0,1,Recurrente
CLI-01096,23,F,Valparaíso,10,78200.0,Alimentos,Online,39,25.0,4.0,0,15.6,703300.0,0,Recurrente
CLI-01097,65,M,Coquimbo,7,80300.0,Deportes,Online,9,4.0,6.0,1,33.3,644100.0,1,Recurrente
CLI-01098,21,M,Biobío,6,43300.0,Hogar,Tienda física,231,52.0,5.0,1,35.1,397100.0,0,Recurrente
CLI-01099,47,M,Metropolitana,11,62900.0,Alimentos,Tienda física,7,10.0,6.0,1,61.6,713400.0,1,Recurrente
CLI-01100,28,M,Araucanía,8,53300.0,Deportes,Online,37,22.0,7.0,1,30.9,512200.0,1,Recurrente
CLI-01101,47,M,Araucanía,5,79900.0,Alimentos,Tienda física,50,3.0,10.0,1,3.0,460300.0,1,Recurrente
CLI-01102,48,M,Metropolitana,9,51600.0,Electrónica,Tienda física,125,19.0,10.0,1,20.4,559600.0,1,Recurrente
CLI-01103,41,F,Metropolitana,10,54100.0,Hogar,Tienda física,85,31.0,8.0,1,12.5,602700.0,0,Recurrente
CLI-01104,26,No especifica,Metropolitana,5,121300.0,Deportes,App móvil,13,9.0,10.0,1,44.6,699200.0,1,Recurrente
CLI-01105,20,M,Biobío,7,72800.0,Alimentos,Tienda física,39,29.0,10.0,0,13.8,491800.0,1,Recurrente
CLI-01106,68,M,Valparaíso,5,103400.0,Deportes,Online,139,37.0,9.0,1,3.1,614500.0,1,Recurrente
CLI-01107,48,F,Valparaíso,9,206600.0,Ropa,Tienda física,546,46.0,3.0,1,23.6,1750800.0,0,VIP
CLI-01108,57,M,Coquimbo,6,83400.0,Hogar,App móvil,53,7.0,7.0,0,13.5,466300.0,1,Recurrente
CLI-01109,54,M,Biobío,3,180500.0,Electrónica,Online,64,53.0,,0,9.7,562700.0,1,Recurrente
CLI-01110,53,F,Metropolitana,9,74400.0,Deportes,App móvil,18,38.0,4.0,0,46.6,628700.0,1,Recurrente
CLI-01111,41,M,Metropolitana,8,102500.0,Alimentos,Online,59,24.0,9.0,0,39.8,743400.0,1,Recurrente
CLI-01112,48,F,Metropolitana,10,123500.0,Deportes,Online,12,8.0,4.0,0,17.6,1131400.0,1,Recurrente
CLI-01113,23,F,Metropolitana,7,61500.0,Alimentos,Online,26,34.0,6.0,1,5.9,506000.0,1,Recurrente
CLI-01114,19,M,Biobío,4,93800.0,Deportes,App móvil,100,59.0,3.0,0,40.5,365600.0,1,Nuevo
CLI-01115,37,M,Araucanía,10,59800.0,Electrónica,Tienda física,1,57.0,,0,17.2,590000.0,1,Recurrente
CLI-01116,45,F,Metropolitana,7,89500.0,Electrónica,Online,25,26.0,8.0,1,21.7,723600.0,1,Recurrente
CLI-01117,28,M,Valparaíso,7,49000.0,Hogar,App móvil,14,60.0,8.0,1,7.1,551900.0,1,Recurrente
CLI-01118,21,M,Biobío,6,38800.0,Electrónica,Tienda física,10,28.0,6.0,0,19.0,272600.0,1,Recurrente
CLI-01119,32,F,Metropolitana,7,46800.0,Deportes,App móvil,83,28.0,8.0,1,6.5,455800.0,1,Recurrente
CLI-01120,23,F,Metropolitana,7,63500.0,Deportes,Online,54,46.0,8.0,1,,608400.0,1,Recurrente
CLI-01121,71,M,Valparaíso,9,75000.0,Electrónica,Online,6,54.0,8.0,1,63.5,729700.0,1,Recurrente
CLI-01122,66,F,Metropolitana,8,122300.0,Ropa,Tienda física,31,7.0,6.0,0,28.5,881800.0,0,Recurrente
CLI-01123,47,M,Coquimbo,5,180500.0,Deportes,Tienda física,29,3.0,3.0,1,15.6,920500.0,1,Recurrente
CLI-01124,55,F,Metropolitana,7,1650090.0,Hogar,Tienda física,7,52.0,2.0,1,39.0,506600.0,0,Recurrente
CLI-01125,68,F,Metropolitana,4,39700.0,Ropa,Tienda física,73,22.0,8.0,1,47.5,273200.0,1,Nuevo
CLI-01126,19,F,Valparaíso,8,141100.0,Electrónica,Tienda física,21,55.0,6.0,0,33.8,1066300.0,1,Recurrente
CLI-01127,32,F,Coquimbo,7,115900.0,Alimentos,Online,65,38.0,,0,43.7,811100.0,0,Recurrente
CLI-01128,28,No especifica,Metropolitana,5,61900.0,Deportes,Tienda física,10,,5.0,0,18.5,356200.0,1,Recurrente
CLI-01129,25,M,Metropolitana,8,74700.0,Alimentos,Online,18,46.0,8.0,0,17.0,575400.0,1,Recurrente
CLI-01130,43,F,Metropolitana,3,1812783.0,Hogar,Online,5,44.0,8.0,0,24.6,239900.0,1,Nuevo
CLI-01131,68,M,Metropolitana,7,142100.0,Ropa,Online,7,18.0,7.0,0,26.9,875000.0,1,Recurrente
CLI-01132,62,M,Metropolitana,6,84200.0,Alimentos,Tienda física,97,12.0,8.0,1,10.7,541800.0,1,Recurrente
CLI-01133,61,M,Valparaíso,7,56300.0,Hogar,App móvil,6,31.0,4.0,0,4.5,378200.0,1,Recurrente
CLI-01134,22,No especifica,Metropolitana,14,88000.0,Alimentos,Online,5,39.0,6.0,0,14.1,1123400.0,1,Recurrente
CLI-01135,23,No especifica,Metropolitana,6,90300.0,Alimentos,Online,127,5.0,6.0,1,56.8,551200.0,1,Recurrente
CLI-01136,43,M,Araucanía,9,153300.0,Hogar,Online,47,44.0,6.0,0,24.7,1267900.0,0,Recurrente
CLI-01137,71,M,Metropolitana,11,116900.0,Deportes,App móvil,5,41.0,9.0,1,15.2,1256800.0,1,Recurrente
CLI-01138,21,F,Metropolitana,4,31600.0,Alimentos,Tienda física,161,29.0,8.0,1,,286800.0,1,Nuevo
CLI-01139,36,M,Metropolitana,3,128100.0,Hogar,App móvil,8,43.0,8.0,1,35.7,499500.0,1,Nuevo
CLI-01140,37,M,Coquimbo,7,50200.0,Alimentos,App móvil,66,36.0,,1,44.5,442300.0,1,Recurrente
CLI-01141,50,F,Metropolitana,12,133600.0,Deportes,Online,2,,5.0,1,11.2,1481100.0,1,Recurrente
CLI-01142,37,F,Araucanía,10,26600.0,Hogar,Online,45,58.0,5.0,1,26.1,444500.0,1,Recurrente
CLI-01143,66,No especifica,Biobío,10,124500.0,Alimentos,Tienda física,36,44.0,8.0,1,33.0,1257500.0,1,Recurrente
CLI-01144,29,M,Metropolitana,7,87500.0,Electrónica,Online,11,18.0,6.0,1,37.4,609400.0,1,Recurrente
CLI-01145,64,M,Coquimbo,6,101600.0,Deportes,Online,47,7.0,7.0,0,56.8,546600.0,1,Recurrente
CLI-01146,18,F,Metropolitana,11,124500.0,Alimentos,Online,44,23.0,8.0,1,29.6,1314600.0,1,Recurrente
CLI-01147,43,F,Metropolitana,6,68300.0,Ropa,Tienda física,73,33.0,10.0,1,34.9,452600.0,1,Recurrente
CLI-01148,31,F,Araucanía,15,54600.0,Hogar,Tienda física,94,59.0,4.0,1,13.1,879800.0,1,Recurrente
CLI-01149,55,F,Biobío,12,74600.0,Alimentos,Online,33,45.0,3.0,1,49.7,884500.0,1,Recurrente
CLI-01150,54,M,Valparaíso,5,48800.0,Deportes,Tienda física,31,16.0,5.0,0,56.1,229600.0,1,Recurrente
CLI-01151,28,F,Metropolitana,3,72600.0,Deportes,Online,44,37.0,8.0,0,12.9,248500.0,1,Nuevo
CLI-01152,53,M,Valparaíso,10,47000.0,Ropa,Tienda física,59,51.0,5.0,1,8.0,603500.0,1,Recurrente
CLI-01153,30,M,Biobío,6,99900.0,Ropa,Tienda física,459,25.0,8.0,0,38.0,597800.0,1,Recurrente
CLI-01154,60,F,Metropolitana,10,68400.0,Alimentos,Online,32,9.0,8.0,0,48.0,618700.0,1,Recurrente
CLI-01155,20,M,Metropolitana,7,120700.0,Electrónica,Tienda física,40,55.0,6.0,1,31.0,877300.0,1,Recurrente
CLI-01156,50,M,Metropolitana,4,48900.0,Deportes,Tienda física,201,28.0,3.0,1,43.1,299800.0,1,Nuevo
CLI-01157,23,F,Metropolitana,6,53000.0,Electrónica,Online,40,,6.0,0,40.8,359000.0,1,Recurrente
CLI-01158,67,F,Araucanía,11,120300.0,Electrónica,Online,12,12.0,5.0,1,10.5,1236500.0,1,Recurrente
CLI-01159,27,F,Metropolitana,9,42000.0,Alimentos,App móvil,40,18.0,5.0,0,13.3,312000.0,1,Recurrente
CLI-01160,22,M,Coquimbo,4,34300.0,Hogar,Online,78,27.0,7.0,1,46.9,269100.0,1,Nuevo
CLI-01161,40,F,Metropolitana,3,53100.0,Hogar,Tienda física,88,26.0,8.0,0,50.8,214800.0,1,Nuevo
CLI-01162,27,M,Biobío,5,101000.0,Hogar,App móvil,73,56.0,3.0,1,40.5,602500.0,1,Recurrente
CLI-01163,61,M,Metropolitana,4,68400.0,Ropa,Online,99,26.0,7.0,1,61.0,377600.0,1,Nuevo
CLI-01164,19,No especifica,Metropolitana,9,131200.0,Deportes,Online,19,10.0,,0,,1044800.0,1,Recurrente
CLI-01165,30,F,Metropolitana,7,90700.0,Ropa,App móvil,32,58.0,8.0,1,34.4,699900.0,1,Recurrente
CLI-01166,57,F,Metropolitana,7,137200.0,Deportes,Online,69,17.0,9.0,1,52.9,994500.0,0,Recurrente
CLI-01167,19,M,Valparaíso,5,97200.0,Deportes,Tienda física,14,51.0,9.0,0,8.7,503600.0,1,Recurrente
CLI-01168,37,F,Coquimbo,6,22500.0,Deportes,Tienda física,21,32.0,6.0,1,14.1,255400.0,1,Recurrente
CLI-01169,18,F,Biobío,9,79600.0,Alimentos,Tienda física,81,24.0,7.0,1,35.1,764500.0,1,Recurrente
CLI-01170,54,F,Metropolitana,6,46900.0,Hogar,App móvil,67,43.0,9.0,0,47.8,342100.0,1,Recurrente
CLI-01171,26,F,Metropolitana,7,80200.0,Ropa,App móvil,160,48.0,3.0,1,49.3,677100.0,0,Recurrente
CLI-01172,34,M,Metropolitana,10,30800.0,Ropa,Tienda física,249,8.0,8.0,1,27.5,430700.0,1,Recurrente
CLI-01173,26,M,Valparaíso,5,205600.0,Alimentos,App móvil,13,30.0,9.0,1,39.3,1020000.0,1,Recurrente
CLI-01174,28,F,Biobío,5,38600.0,Deportes,App móvil,104,26.0,6.0,1,20.7,364600.0,1,Recurrente
CLI-01175,32,M,Coquimbo,7,106000.0,Hogar,App móvil,5,24.0,7.0,0,15.3,723000.0,1,Recurrente
CLI-01176,41,M,Metropolitana,9,72300.0,Electrónica,Tienda física,56,,8.0,1,15.5,709400.0,1,Recurrente
CLI-01177,55,No especifica,Valparaíso,6,38900.0,Electrónica,Online,12,15.0,3.0,0,19.2,211500.0,1,Recurrente
CLI-01178,52,F,Valparaíso,5,70800.0,Alimentos,Tienda física,17,28.0,,1,26.6,442600.0,1,Recurrente
CLI-01179,47,F,Biobío,7,140600.0,Hogar,Online,132,11.0,6.0,1,2.9,902300.0,1,Recurrente
CLI-01180,48,F,Valparaíso,9,59800.0,Electrónica,Online,14,39.0,1.0,1,20.3,605600.0,1,Recurrente
CLI-01181,66,F,Biobío,6,87900.0,Electrónica,Online,51,2.0,5.0,1,21.4,516100.0,1,Recurrente
CLI-01182,22,M,Biobío,7,132000.0,Ropa,App móvil,9,51.0,6.0,1,24.0,971200.0,1,Recurrente
CLI-01183,61,M,Metropolitana,7,92800.0,Hogar,Online,5,9.0,5.0,1,32.9,653600.0,1,Recurrente
CLI-01184,67,M,Biobío,3,95100.0,Electrónica,Tienda física,19,50.0,,1,23.5,426300.0,1,Nuevo
CLI-01185,31,M,Metropolitana,13,32300.0,Ropa,Tienda física,45,45.0,7.0,1,38.6,507400.0,1,Recurrente
CLI-01186,70,F,Biobío,9,87600.0,Hogar,Online,13,23.0,2.0,0,15.8,686100.0,1,Recurrente
CLI-01187,28,M,Metropolitana,8,76700.0,Deportes,Tienda física,17,33.0,6.0,1,29.6,693200.0,1,Recurrente
CLI-01188,26,F,Valparaíso,7,149900.0,Hogar,Tienda física,56,19.0,1.0,1,44.8,980900.0,1,Recurrente
CLI-01189,51,M,Coquimbo,8,222900.0,Alimentos,App móvil,5,13.0,6.0,0,,1534300.0,1,Recurrente
CLI-01190,29,M,Araucanía,8,84500.0,Ropa,Online,27,14.0,5.0,1,15.1,664900.0,1,Recurrente
CLI-01191,52,M,Araucanía,11,197900.0,Deportes,Online,128,32.0,8.0,1,36.5,2034400.0,0,VIP
CLI-01192,52,M,Valparaíso,4,60100.0,Ropa,Tienda física,23,49.0,6.0,1,32.7,339600.0,1,Nuevo
CLI-01193,18,M,Biobío,8,138900.0,Ropa,Online,26,22.0,6.0,1,46.2,1081100.0,1,Recurrente
CLI-01194,57,M,Valparaíso,10,217500.0,Electrónica,Online,61,20.0,8.0,1,53.4,2059100.0,1,VIP
CLI-01195,39,M,Araucanía,4,80700.0,Hogar,Online,68,33.0,7.0,0,30.3,328300.0,0,Nuevo
CLI-01196,46,F,Metropolitana,18,97500.0,Ropa,Tienda física,67,5.0,7.0,1,13.8,1589300.0,0,VIP
CLI-01197,25,M,Coquimbo,6,88300.0,Ropa,Online,277,20.0,9.0,1,54.8,631900.0,0,Recurrente
CLI-01198,28,M,Coquimbo,6,46500.0,Alimentos,Tienda física,4,,5.0,1,14.8,323300.0,1,Recurrente
CLI-01199,58,F,Biobío,7,99000.0,Alimentos,App móvil,182,27.0,10.0,0,15.5,704000.0,0,Recurrente
CLI-01200,54,M,Metropolitana,4,138400.0,Alimentos,Tienda física,135,26.0,9.0,1,,615300.0,1,Recurrente
CLI-01201,31,F,Metropolitana,6,91000.0,Ropa,Online,87,32.0,6.0,1,28.1,639600.0,1,Recurrente
CLI-01202,47,F,Araucanía,7,136100.0,Deportes,Tienda física,28,30.0,9.0,0,16.8,903900.0,1,Recurrente
CLI-01203,52,M,Metropolitana,5,78900.0,Hogar,Online,93,27.0,8.0,1,49.9,505000.0,1,Recurrente
CLI-01204,38,F,Araucanía,3,82800.0,Ropa,Online,12,26.0,10.0,1,10.3,359100.0,1,Nuevo
CLI-01205,54,M,Valparaíso,10,25800.0,Electrónica,Online,71,18.0,,1,21.2,349100.0,1,Recurrente
CLI-01206,22,F,Metropolitana,6,31600.0,Deportes,Online,10,45.0,8.0,1,37.4,319500.0,1,Recurrente
CLI-01207,36,M,Coquimbo,5,155000.0,Deportes,Tienda física,77,23.0,1.0,1,25.6,811200.0,0,Recurrente
CLI-01208,31,F,Valparaíso,12,102200.0,Hogar,App móvil,43,44.0,7.0,0,51.7,1130400.0,1,Recurrente
CLI-01209,43,M,Valparaíso,10,39000.0,Deportes,App móvil,5,47.0,5.0,1,16.0,551400.0,1,Recurrente
CLI-01210,21,F,Valparaíso,8,42700.0,Hogar,Online,102,24.0,6.0,1,45.5,436100.0,0,Recurrente
CLI-01211,42,F,Metropolitana,4,39100.0,Deportes,Tienda física,39,,10.0,1,17.8,262200.0,1,Nuevo
CLI-01212,62,M,Biobío,6,75600.0,Hogar,Online,49,,3.0,1,47.2,523300.0,1,Recurrente
CLI-01213,59,M,Metropolitana,7,107100.0,Alimentos,Tienda física,16,,,0,9.1,659900.0,1,Recurrente
CLI-01214,42,F,Coquimbo,7,57400.0,Alimentos,Online,93,54.0,5.0,0,,438100.0,0,Recurrente
CLI-01215,35,F,Araucanía,3,73800.0,Deportes,App móvil,36,43.0,1.0,0,12.3,242100.0,1,Nuevo
CLI-01216,57,M,Metropolitana,8,75400.0,Deportes,App móvil,25,,7.0,0,20.8,565300.0,1,Recurrente
CLI-01217,25,F,Biobío,7,54600.0,Hogar,Online,35,47.0,4.0,0,45.8,399500.0,1,Recurrente
CLI-01218,56,No especifica,Valparaíso,8,94500.0,Hogar,Tienda física,55,,10.0,1,55.8,776800.0,1,Recurrente
CLI-01219,57,F,Metropolitana,8,75200.0,Ropa,Tienda física,54,7.0,5.0,0,24.6,553400.0,1,Recurrente
CLI-01220,31,M,Coquimbo,10,819556.0,Alimentos,Tienda física,20,39.0,5.0,1,36.2,978200.0,1,Recurrente
CLI-01221,49,F,Metropolitana,8,107600.0,Ropa,Tienda física,22,22.0,2.0,1,10.9,829300.0,1,Recurrente
CLI-01222,68,M,Metropolitana,4,20600.0,Ropa,Tienda física,38,41.0,6.0,0,24.1,135500.0,0,Nuevo
CLI-01223,55,No especifica,Valparaíso,9,88500.0,Electrónica,App móvil,117,31.0,2.0,1,15.7,777100.0,1,Recurrente
CLI-01224,50,F,Valparaíso,3,77900.0,Hogar,Tienda física,62,49.0,7.0,1,45.7,406500.0,0,Nuevo
CLI-01225,40,M,Valparaíso,7,96900.0,Electrónica,Tienda física,23,13.0,7.0,0,15.7,573900.0,1,Recurrente
CLI-01226,32,F,Biobío,5,141300.0,Electrónica,App móvil,19,41.0,3.0,1,27.5,725000.0,1,Recurrente
CLI-01227,50,M,Valparaíso,6,76000.0,Ropa,App móvil,34,41.0,5.0,1,17.5,563100.0,1,Recurrente
CLI-01228,42,No especifica,Valparaíso,12,23800.0,Electrónica,Online,92,52.0,9.0,0,,331200.0,1,Recurrente
CLI-01229,34,No especifica,Metropolitana,6,49800.0,Hogar,Online,1,29.0,,1,31.1,383700.0,1,Recurrente
CLI-01230,50,F,Metropolitana,7,206000.0,Ropa,Tienda física,56,28.0,7.0,1,,1394500.0,1,Recurrente
CLI-01231,64,M,Metropolitana,7,57400.0,Hogar,App móvil,16,44.0,,1,24.0,446300.0,1,Recurrente
CLI-01232,19,F,Metropolitana,9,56000.0,Deportes,Online,11,53.0,8.0,1,28.6,612900.0,1,Recurrente
CLI-01233,31,M,Valparaíso,13,46600.0,Electrónica,Tienda física,1,19.0,8.0,0,34.9,561200.0,0,Recurrente
CLI-01234,70,M,Metropolitana,7,51600.0,Ropa,Online,103,23.0,9.0,1,56.0,443700.0,1,Recurrente
CLI-01235,57,F,Metropolitana,6,69500.0,Alimentos,Tienda física,110,47.0,5.0,1,37.4,547900.0,1,Recurrente
CLI-01236,57,M,Metropolitana,6,15400.0,Hogar,App móvil,3,50.0,3.0,1,29.3,232900.0,1,Recurrente
CLI-01237,68,M,Coquimbo,7,67800.0,Electrónica,Tienda física,34,8.0,6.0,0,64.9,408400.0,1,Recurrente
CLI-01238,56,No especifica,Coquimbo,10,48200.0,Hogar,Tienda física,8,25.0,9.0,1,45.4,520300.0,1,Recurrente
CLI-01239,68,M,Valparaíso,5,54000.0,Hogar,App móvil,64,38.0,3.0,1,34.9,368300.0,0,Recurrente
CLI-01240,23,M,Coquimbo,6,86400.0,Deportes,Online,50,57.0,7.0,1,44.4,582700.0,1,Recurrente
CLI-01241,23,No especifica,Biobío,12,52900.0,Hogar,App móvil,16,38.0,8.0,1,,741400.0,1,Recurrente
CLI-01242,20,M,Valparaíso,7,92700.0,Deportes,Online,6,35.0,7.0,1,18.4,675400.0,1,Recurrente
CLI-01243,24,F,Metropolitana,8,52000.0,Deportes,Tienda física,81,26.0,5.0,1,11.4,489400.0,0,Recurrente
CLI-01244,68,No especifica,Biobío,5,105000.0,Deportes,Tienda física,51,3.0,6.0,1,17.3,501500.0,0,Recurrente
CLI-01245,25,No especifica,Biobío,8,20500.0,Electrónica,Tienda física,1,,3.0,0,,99900.0,1,Recurrente
CLI-01246,59,F,Valparaíso,10,65100.0,Hogar,App móvil,45,5.0,6.0,1,6.2,663100.0,0,Recurrente
CLI-01247,69,M,Biobío,8,50700.0,Hogar,App móvil,75,20.0,2.0,0,13.3,474700.0,0,Recurrente
CLI-01248,32,M,Valparaíso,4,888908.0,Deportes,App móvil,41,12.0,8.0,1,,328000.0,1,Nuevo
CLI-01249,64,F,Biobío,6,76300.0,Hogar,Online,25,38.0,9.0,1,22.0,580400.0,1,Recurrente
CLI-01250,46,F,Coquimbo,8,65700.0,Hogar,Online,40,16.0,8.0,0,23.3,491200.0,1,Recurrente
CLI-01251,50,F,Metropolitana,10,39300.0,Deportes,Tienda física,44,37.0,8.0,1,29.3,529000.0,1,Recurrente
CLI-01252,69,M,Biobío,7,38000.0,Alimentos,App móvil,46,38.0,7.0,1,24.2,383900.0,1,Recurrente
CLI-01253,47,M,Valparaíso,8,36300.0,Alimentos,Tienda física,154,36.0,4.0,1,46.3,352600.0,0,Recurrente
CLI-01254,56,M,Biobío,8,75500.0,Deportes,App móvil,9,,1.0,1,,646100.0,1,Recurrente
CLI-01255,44,F,Biobío,5,98400.0,Electrónica,App móvil,44,29.0,6.0,1,4.0,509600.0,1,Recurrente
CLI-01256,53,M,Metropolitana,4,42000.0,Hogar,Tienda física,10,35.0,8.0,1,16.7,278100.0,1,Nuevo
CLI-01257,46,No especifica,Valparaíso,8,146900.0,Hogar,App móvil,11,49.0,10.0,1,28.9,1199200.0,1,Recurrente
CLI-01258,55,F,Metropolitana,4,44100.0,Alimentos,App móvil,50,37.0,7.0,1,15.7,289700.0,1,Nuevo
CLI-01259,50,M,Biobío,5,97800.0,Deportes,App móvil,112,54.0,6.0,0,39.8,497400.0,0,Recurrente
CLI-01260,54,F,Valparaíso,8,37800.0,Electrónica,Tienda física,8,21.0,7.0,0,18.3,345400.0,1,Recurrente
CLI-01261,44,M,Biobío,8,88300.0,Deportes,App móvil,148,21.0,7.0,0,17.0,645600.0,1,Recurrente
CLI-01262,50,F,Metropolitana,9,135400.0,Alimentos,Online,18,28.0,8.0,1,38.2,1204800.0,1,Recurrente
CLI-01263,21,F,Valparaíso,5,48700.0,Alimentos,Tienda física,23,6.0,,1,50.2,316300.0,1,Recurrente
CLI-01264,39,F,Metropolitana,9,67600.0,Hogar,Online,8,20.0,9.0,1,38.2,693600.0,1,Recurrente
CLI-01265,19,F,Araucanía,6,91000.0,Ropa,Online,44,60.0,8.0,1,8.3,695400.0,1,Recurrente
CLI-01266,27,M,Coquimbo,6,93200.0,Electrónica,App móvil,41,36.0,7.0,1,23.7,574500.0,1,Recurrente
CLI-01267,22,M,Coquimbo,6,132100.0,Electrónica,Tienda física,27,59.0,10.0,1,35.0,845000.0,1,Recurrente
CLI-01268,27,F,Biobío,7,29100.0,Ropa,Online,30,13.0,8.0,1,36.9,301700.0,1,Recurrente
CLI-01269,50,M,Biobío,3,67800.0,Alimentos,Online,44,40.0,7.0,1,4.2,315400.0,1,Nuevo
CLI-01270,71,M,Metropolitana,4,39500.0,Deportes,App móvil,40,11.0,7.0,0,19.0,208200.0,1,Nuevo
CLI-01271,55,M,Metropolitana,4,49500.0,Electrónica,App móvil,22,24.0,9.0,1,48.7,328700.0,1,Nuevo
CLI-01272,30,F,Valparaíso,6,45000.0,Ropa,Online,97,60.0,7.0,1,32.3,388100.0,1,Recurrente
CLI-01273,48,M,Biobío,7,69800.0,Hogar,App móvil,50,19.0,7.0,1,27.3,595600.0,1,Recurrente
CLI-01274,64,F,Coquimbo,6,48000.0,Hogar,Online,11,23.0,6.0,1,,424400.0,1,Recurrente
CLI-01275,53,No especifica,Metropolitana,3,58200.0,Alimentos,Tienda física,18,31.0,9.0,0,13.3,190700.0,1,Nuevo
CLI-01276,62,M,Coquimbo,11,63000.0,Electrónica,Tienda física,70,37.0,7.0,1,20.4,730300.0,0,Recurrente
CLI-01277,41,M,Biobío,8,84400.0,Deportes,App móvil,5,37.0,7.0,1,14.7,758400.0,1,Recurrente
CLI-01278,69,M,Valparaíso,8,90700.0,Electrónica,App móvil,63,60.0,9.0,0,4.3,761600.0,0,Recurrente
CLI-01279,32,F,Metropolitana,5,76800.0,Hogar,Online,21,3.0,10.0,1,27.3,502100.0,1,Recurrente
CLI-01280,46,M,Metropolitana,2,66200.0,Electrónica,Tienda física,37,34.0,9.0,0,39.6,272500.0,0,Nuevo
CLI-01281,25,M,Valparaíso,5,123300.0,Hogar,Online,15,29.0,3.0,1,10.3,666400.0,1,Recurrente
CLI-01282,22,M,Biobío,8,43600.0,Ropa,Tienda física,194,3.0,7.0,0,4.0,373400.0,0,Recurrente
CLI-01283,46,F,Metropolitana,6,109100.0,Ropa,Tienda física,107,15.0,6.0,1,45.4,764500.0,1,Recurrente
CLI-01284,64,M,Valparaíso,7,26300.0,Hogar,Online,119,7.0,5.0,1,10.6,269400.0,1,Recurrente
CLI-01285,21,F,Araucanía,7,59000.0,Deportes,Tienda física,10,3.0,9.0,0,27.7,376100.0,1,Recurrente
CLI-01286,29,No especifica,Araucanía,7,91400.0,Deportes,Online,83,47.0,9.0,1,33.3,732900.0,1,Recurrente
CLI-01287,62,M,Coquimbo,7,56800.0,Electrónica,Tienda física,35,43.0,7.0,1,14.4,552400.0,1,Recurrente
CLI-01288,19,F,Metropolitana,6,111600.0,Hogar,Tienda física,56,,4.0,0,21.2,662800.0,0,Recurrente
CLI-01289,44,M,Metropolitana,11,80700.0,Alimentos,Tienda física,12,45.0,1.0,0,32.2,817900.0,0,Recurrente
CLI-01290,48,F,Biobío,8,91800.0,Deportes,App móvil,57,34.0,7.0,1,47.3,775100.0,1,Recurrente
CLI-01291,68,F,Metropolitana,9,109000.0,Deportes,Online,111,20.0,,0,21.4,829600.0,1,Recurrente
CLI-01292,68,F,Metropolitana,8,90800.0,Ropa,Tienda física,15,44.0,8.0,1,39.4,792600.0,1,Recurrente
CLI-01293,53,M,Metropolitana,8,167800.0,Deportes,Tienda física,12,53.0,8.0,1,21.7,1289300.0,1,Recurrente
CLI-01294,53,M,Metropolitana,7,56400.0,Deportes,Online,5,39.0,9.0,0,73.3,398200.0,1,Recurrente
CLI-01295,43,M,Metropolitana,5,54000.0,Deportes,Online,14,33.0,5.0,1,27.4,381200.0,1,Recurrente
CLI-01296,60,M,Metropolitana,8,112900.0,Hogar,App móvil,35,14.0,6.0,1,7.7,856200.0,1,Recurrente
CLI-01297,44,M,Metropolitana,9,37200.0,Hogar,Tienda física,81,56.0,,1,29.0,487400.0,1,Recurrente
CLI-01298,22,M,Metropolitana,8,60800.0,Ropa,Tienda física,15,42.0,,0,29.6,527300.0,1,Recurrente
CLI-01299,37,M,Valparaíso,10,26600.0,Electrónica,Tienda física,44,,,1,13.4,331500.0,1,Recurrente
CLI-01300,28,M,Valparaíso,7,171500.0,Deportes,App móvil,30,11.0,4.0,0,40.7,1036000.0,1,Recurrente
CLI-01301,27,F,Biobío,5,73800.0,Electrónica,Online,16,54.0,9.0,0,15.8,380100.0,0,Recurrente
CLI-01302,57,F,Metropolitana,10,30100.0,Hogar,App móvil,33,20.0,8.0,1,21.6,417700.0,1,Recurrente
CLI-01303,55,M,Metropolitana,3,155100.0,Deportes,Online,9,30.0,9.0,0,14.0,431900.0,1,Nuevo
CLI-01304,23,M,Valparaíso,4,206100.0,Electrónica,Tienda física,46,53.0,4.0,0,52.7,805300.0,1,Recurrente
CLI-01305,25,M,Valparaíso,7,71100.0,Electrónica,Online,6,58.0,,0,10.1,541300.0,1,Recurrente
CLI-01306,40,No especifica,Valparaíso,9,50900.0,Alimentos,App móvil,60,28.0,8.0,0,30.1,527800.0,1,Recurrente
CLI-01307,64,M,Metropolitana,6,79400.0,Hogar,Tienda física,9,15.0,5.0,0,39.8,498100.0,0,Recurrente
CLI-01308,43,F,Coquimbo,5,88100.0,Ropa,Tienda física,284,38.0,10.0,0,74.9,434400.0,1,Recurrente
CLI-01309,63,No especifica,Metropolitana,5,31300.0,Ropa,Online,79,,7.0,0,32.7,282800.0,1,Recurrente
CLI-01310,60,F,Valparaíso,8,47200.0,Alimentos,Tienda física,19,13.0,9.0,1,28.6,445500.0,1,Recurrente
CLI-01311,29,F,Biobío,8,63400.0,Electrónica,Online,25,47.0,,0,29.2,508300.0,1,Recurrente
